group0,#genre#
辽宁卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000367/index.m3u8?IAS
辽宁卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000307/index.m3u8?IAS
辽宁卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000307/index.m3u8?IAS
辽宁卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000307/index.m3u8?IAS
辽宁卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000367/index.m3u8?IAS
辽宁卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000367/index.m3u8?IAS
辽宁卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000367/index.m3u8?IAS
美食,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000414/index.m3u8?IAS
美食,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000414/index.m3u8?IAS
美食,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000414/index.m3u8?IAS
美食,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000414/index.m3u8?IAS
南方卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000304/index.m3u8?IAS
南方卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000304/index.m3u8?IAS
南方卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000304/index.m3u8?IAS
南方卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000304/index.m3u8?IAS
内蒙古卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000319/index.m3u8?IAS
内蒙古卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000319/index.m3u8?IAS
内蒙古卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000319/index.m3u8?IAS
内蒙古卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000319/index.m3u8?IAS
宁夏卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000309/index.m3u8?IAS
宁夏卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000309/index.m3u8?IAS
宁夏卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000309/index.m3u8?IAS
宁夏卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000309/index.m3u8?IAS
七彩戏剧,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000199/index.m3u8?IAS
七彩戏剧,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000199/index.m3u8?IAS
七彩戏剧,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000199/index.m3u8?IAS
七彩戏剧,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000199/index.m3u8?IAS
青海卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000320/index.m3u8?IAS
青海卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000320/index.m3u8?IAS
青海卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000320/index.m3u8?IAS
青海卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000320/index.m3u8?IAS
全纪实,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000201/index.m3u8?IAS
全纪实,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000201/index.m3u8?IAS
全纪实,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000201/index.m3u8?IAS
全纪实,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000201/index.m3u8?IAS
拳击,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000430/index.m3u8?IAS
拳击,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000430/index.m3u8?IAS
拳击,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000430/index.m3u8?IAS
拳击,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000430/index.m3u8?IAS
人物故事,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000425/index.m3u8?IAS
人物故事,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000425/index.m3u8?IAS
人物故事,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000425/index.m3u8?IAS
人与自然,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000408/index.m3u8?IAS
人与自然,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000408/index.m3u8?IAS
人与自然,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000408/index.m3u8?IAS
人与自然,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000408/index.m3u8?IAS
三瓜,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000136/index.m3u8?IAS
三瓜,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000136/index.m3u8?IAS
三瓜,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000136/index.m3u8?IAS
三瓜,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000136/index.m3u8?IAS
三沙卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000208/index.m3u8?IAS
三沙卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000208/index.m3u8?IAS
三沙卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000208/index.m3u8?IAS
三沙卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
三沙卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000208/index.m3u8?IAS
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
厦门卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?IAS
厦门卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?IAS
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?IAS
厦门卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?IAS
山东教育,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000223/index.m3u8?IAS
山东教育,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000223/index.m3u8?IAS
山东教育,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000223/index.m3u8?IAS
山东教育,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000223/index.m3u8?IAS
山东卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000364/index.m3u8?IAS
山东卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000364/index.m3u8?IAS
山东卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000315/index.m3u8?IAS
山东卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000315/index.m3u8?IAS
山东卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000364/index.m3u8?IAS
山东卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000315/index.m3u8?IAS
山东卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000364/index.m3u8?IAS
山东卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000315/index.m3u8?IAS
山西卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000318/index.m3u8?IAS
山西卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000318/index.m3u8?IAS
山西卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000318/index.m3u8?IAS
山西卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000318/index.m3u8?IAS
陕西卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000313/index.m3u8?IAS
陕西卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000313/index.m3u8?IAS
陕西卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000313/index.m3u8?IAS
陕西卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000313/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000352/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000352/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000352/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000352/index.m3u8?IAS
生活时尚,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000194/index.m3u8?IAS
生活时尚,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000194/index.m3u8?IAS
生活时尚,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000194/index.m3u8?IAS
生活时尚,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000194/index.m3u8?IAS
诗词大会,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000419/index.m3u8?IAS
诗词大会,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000419/index.m3u8?IAS
诗词大会,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000419/index.m3u8?IAS
诗词大会,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000419/index.m3u8?IAS
四川卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000330/index.m3u8?IAS
四川卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000330/index.m3u8?IAS
四川卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000330/index.m3u8?IAS
四川卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000330/index.m3u8?IAS
台球,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000428/index.m3u8?IAS
台球,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000428/index.m3u8?IAS
台球,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000428/index.m3u8?IAS
台球,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000428/index.m3u8?IAS
天津卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000249/index.m3u8?IAS
天津卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000314/index.m3u8?IAS
天津卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000314/index.m3u8?IAS
天津卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000249/index.m3u8?IAS
天津卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000314/index.m3u8?IAS
天津卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000314/index.m3u8?IAS
天津卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000249/index.m3u8?IAS
天津卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000249/index.m3u8?IAS
天下足球,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000432/index.m3u8?IAS
天下足球,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000432/index.m3u8?IAS
天下足球,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000432/index.m3u8?IAS
天下足球,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000432/index.m3u8?IAS
文化中国,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000423/index.m3u8?IAS
文化中国,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000423/index.m3u8?IAS
文化中国,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000423/index.m3u8?IAS
西藏卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000317/index.m3u8?IAS
西藏卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000317/index.m3u8?IAS
西藏卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000317/index.m3u8?IAS
西藏卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000317/index.m3u8?IAS
戏曲,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000423/index.m3u8?IAS
新疆卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000316/index.m3u8?IAS
新疆卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000316/index.m3u8?IAS
新疆卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000353/index.m3u8?IAS
新疆卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000353/index.m3u8?IAS
新疆卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000353/index.m3u8?IAS
新疆卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000316/index.m3u8?IAS
新疆卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000316/index.m3u8?IAS
新疆卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000353/index.m3u8?IAS
熊猫,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000446/index.m3u8?IAS
熊猫,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000446/index.m3u8?IAS
熊猫,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000446/index.m3u8?IAS
熊猫,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000446/index.m3u8?IAS
音乐,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000420/index.m3u8?IAS
音乐,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000420/index.m3u8?IAS
音乐,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000082/index.m3u8?IAS
音乐,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000420/index.m3u8?IAS
娱乐,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000421/index.m3u8?IAS
云南卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000305/index.m3u8?IAS
云南卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000305/index.m3u8?IAS
云南卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000305/index.m3u8?IAS
云南卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000305/index.m3u8?IAS
浙江卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000248/index.m3u8?IAS
浙江卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000329/index.m3u8?IAS
浙江卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000329/index.m3u8?IAS
浙江卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000248/index.m3u8?IAS
浙江卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000329/index.m3u8?IAS
浙江卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000248/index.m3u8?IAS
浙江卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000248/index.m3u8?IAS
浙江卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000329/index.m3u8?IAS
中国交通海南,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000438/index.m3u8?IAS
中国交通海南,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000438/index.m3u8?IAS
中国交通海南,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000438/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000332/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000332/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000332/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000521/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000521/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000521/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000332/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS
重庆卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000521/index.m3u8?IAS
综艺,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000235/index.m3u8?IAS
综艺,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000235/index.m3u8?IAS
综艺,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000235/index.m3u8?IAS
综艺,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000088/index.m3u8?IAS
综艺,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000235/index.m3u8?IAS
福建ipv6高清,#genre#
CCTV-1 综合 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225922/index.m3u8
CCTV-2 财经 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225923/index.m3u8
CCTV-3 综艺 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227055/index.m3u8
CCTV-4 中文国际 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221226968/index.m3u8
CCTV-5 体育 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227170/index.m3u8
CCTV-5⁺ 体育赛事 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225939/index.m3u8
CCTV-6 电影 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227137/index.m3u8
CCTV-7 国防军事 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225927/index.m3u8
CCTV-8 电视剧 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227174/index.m3u8
CCTV-9 纪录 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225929/index.m3u8
CCTV-10 科教 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225931/index.m3u8
CCTV-11 戏曲 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225815/index.m3u8
CCTV-12 社会与法 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225932/index.m3u8
CCTV-13 新闻 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225817/index.m3u8
CCTV-14 少儿 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225933/index.m3u8
CCTV-15 音乐 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225818/index.m3u8
CCTV-16 奥林匹克 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227125/index.m3u8
CCTV-16 奥林匹克 4K超高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227162/index.m3u8
CCTV-17 农业农村 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221226986/index.m3u8
CCTV-4K 4K超高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221226998/index.m3u8
CETV-1 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227067/index.m3u8
凤凰中文 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227222/index.m3u8
凤凰资讯 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227226/index.m3u8
广西卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227250/index.m3u8
广东卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227164/index.m3u8
辽宁卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227141/index.m3u8
吉林卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227099/index.m3u8
安徽卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227178/index.m3u8
山东卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227236/index.m3u8
河北卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227063/index.m3u8
河南卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227095/index.m3u8
湖北卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227111/index.m3u8
湖南卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227232/index.m3u8
浙江卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225870/index.m3u8
云南卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227181/index.m3u8
甘肃卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227262/index.m3u8
贵州卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227201/index.m3u8
四川卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227182/index.m3u8
重庆卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227240/index.m3u8
北京卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227246/index.m3u8
冬奥纪实 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221225944/index.m3u8
天津卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227205/index.m3u8
深圳卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227242/index.m3u8
江苏卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227160/index.m3u8
江西卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227209/index.m3u8
海南卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227216/index.m3u8
海峡卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227198/index.m3u8
厦门卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221226781/index.m3u8
东方卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227059/index.m3u8
东南卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227156/index.m3u8
黑龙江卫视 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227197/index.m3u8
福建综合 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227149/index.m3u8
福建新闻 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227180/index.m3u8
福建经济 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227184/index.m3u8
福建少儿 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227194/index.m3u8
福建旅游 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227190/index.m3u8
福建公共 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227153/index.m3u8
福建文体 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227188/index.m3u8
福建教育 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227202/index.m3u8
福建电视剧 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227079/index.m3u8
宁德新闻综合 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227196/index.m3u8
龙岩综合 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227200/index.m3u8
厦门-1 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221227185/index.m3u8
厦门-2 高清,http://[2409:8087:3408:20:5040::106]:18890/PLTV/88888888/224/3221226777/index.m3u8
